Hanover,MA,880.0
Hanover,MD,2720.0
Hanover,ME,33.8
Hanover,MI,1050.0
Hanover,MN,539.1
Hanover,NH,220.0
Hanover,NM,0
Hanover,OH,554.8
Hanover,PA,4117.7
Hanover Park,IL,5998.9
Hanover,VA,0
Hanover,WV,0
Hanoverton,OH,582.9
Hansboro,ND,63.2
Hanscom AFB,MA,0
Hansen,ID,3010.5
Hansford,WV,0
Hanska,MN,1675.0
Hanson,KY,265.1
Hanson,MA,650.0
Hanston,KS,740.0
Hansville,WA,None
Happy Camp,CA,96.0
Happy,KY,None
Happy,TX,607.5
Happy Valley,OR,1679.1
Harbert,MI,297.0
Harbeson,DE,0
Harbinger,NC,0
Harbor Beach,MI,973.1
Harbor Springs,MI,918.5
Harbor View,OH,4100.0
Harborcreek,PA,0
Harborside,ME,0
Harborton,VA,0
Harcourt,IA,303.0
Hardaway,AL,0
Hardeeville,SC,162.1
Hardesty,OK,1228.0
Hardin,IL,0
Hardin,KY,954.8
Hardin,MO,889.1
Hardin,MT,1363.8
Hardin,TX,329.4
Hardinsburg,IN,121.6
Hardinsburg,KY,678.0
Hardtner,KS,570.0
Hardwick,GA,0
Hardwick,MA,73.0
Hardwick,MN,113.8
Hardwick,VT,78.0
Hardy,AR,140.0
Hardy,IA,106.8
Hardy,KY,None
Hardy,NE,260.7
Hardy,VA,None
Hardyville,KY,0
Hardyville,VA,0
Harford,NY,0
Harford,PA,0
Hargill,TX,0
Harker Heights,TX,1759.0
Harkers Island,NC,538.0
Harlan,IA,1163.1
Harlan,IN,0
Harlan,KY,969.5
Harleigh,PA,1900.0
Harlem,GA,590.0
Harlem,MT,1879.1
Harleton,TX,None
Harleysville,PA,0
Harleyville,SC,588.0
Harlingen,TX,1629.0
Harlowton,MT,1719.0
Harman,WV,446.9
Harmans,MD,0
Harmon,IL,0
Harmonsburg,PA,291.0
Harmony,CA,None
Harmony,IN,874.7
Harmony,ME,24.3
Harmony,MN,902.7
Harmony,NC,380.7
Harmony,PA,0
Harned,KY,None
Harold,KY,0
Harper,IA,1266.7
Harper,KS,900.0
Harper,OR,0
Harper,TX,17.8
Harper Woods,MI,5454.4
Harper,WV,0
Harpers Ferry,IA,520.6
Harpers Ferry,WV,539.6
Harpersfield,NY,0
Harpersville,AL,102.0
Harpster,OH,103.6
Harpswell,ME,196.0
Harpursville,NY,67.0
Harrah,OK,428.0
Harrah,WA,2840.9
Harrell,AR,423.3
Harrells,NC,64.0
Harrellsville,NC,307.3
Harriet,AR,0
Harrietta,MI,153.8
Harriman,NY,None
Harriman,TN,611.0
Harrington,DE,0
Harrington,ME,47.6
Harrington Park,NJ,2545.9
Harrington,WA,1115.8
Harris,IA,215.2
Harris,MI,0
Harris,MN,56.8
Harris,MO,406.7
Harris,NC,0
Harris,NY,0
Harrisburg,AR,1043.8
Harrisburg,IL,1580.3
Harrisburg,MO,354.7
Harrisburg,NC,1273.0
Harrisburg,NE,19.0
Harrisburg,OH,2133.3
Harrisburg,OR,2547.9
Harrisburg,PA,6114.0
Harrisburg,SD,1648.8
Harrison,AR,1168.0
Harrison City,PA,0
Harrison,GA,299.4
Harrison,ID,294.2
Harrison,ME,82.3
Harrison,MI,568.3
Harrison,MT,704.9
Harrison,NE,810.0
Harrison,NJ,11319.3
Harrison,NY,1600.0
Harrison,OH,2011.6
Harrison,SD,482.0
Harrison,TN,860.0
Harrison Valley,PA,0
Harrisonburg,LA,0
Harrisonburg,VA,2827.0
Harrisonville,MO,1014.1
Harrisonville,NJ,0
Harrisonville,PA,0
Harristown,IL,0
Harrisville,MI,808.2
Harrisville,MS,0
Harrisville,NH,48.0
Harrisville,NY,None
Harrisville,OH,1566.7
Harrisville,PA,1116.0
Harrisville,RI,2000.0
Harrisville,WV,1187.3
Harrod,OH,1737.5
Harrodsburg,IN,0
Harrodsburg,KY,1573.6
Harrogate,TN,580.0
Harrold,SD,459.3
Harrold,TX,0
Harsens Island,MI,0
Harshaw,WI,0
Hart,MI,1113.1
Hart,TX,1509.0
Hartfield,VA,0
Hartford,AL,382.1
Hartford,AR,360.0
Hartford City,IN,1603.1
Hartford,CT,7025.5
Hartford,IA,748.5
Hartford,IL,0
Hartford,KS,980.0
Hartford,KY,None
Hartford,MI,2021.1
Hartford,NY,52.5
Hartford,SD,1116.3
Hartford,TN,0
Hartford,VT,220.0
Hartford,WI,1791.3
Hartington,NE,1653.2
Hartland,ME,48.0
Hartland,MI,388.9
Hartland,MN,1050.0
Hartland,VT,71.7
Hartland,WI,1779.3
Hartleton,PA,286.4
Hartley,IA,1286.2
Hartley,TX,77.14
Hartline,WA,457.6
Hartly,DE,1345.9
Hartman,AR,425.7
Hartman,CO,370.0
Harts,WV,71.0
Hartsburg,IL,0
Hartsburg,MO,490.5
Hartsdale,NY,6000.0
Hartsel,CO,None
Hartselle,AL,809.0
Hartsfield,GA,0
Hartshorn,MO,0
Hartshorne,OK,590.0
Hartstown,PA,248.0
Hartsville,IN,1064.7
Hartsville,SC,1357.0
Hartsville,TN,673.5
Hartville,MO,943.1
Hartville,OH,1141.1
Hartville,WY,248.0
Hartwell,GA,910.4
Hartwick,IA,661.5
Hartwick,NY,0
Harvard,ID,0
Harvard,IL,0
Harvard,MA,240.0
Harvard,NE,1558.5
Harvel,IL,0
Harvest,AL,246.3
Harvey,AR,0
Harvey,IA,345.6
Harvey,IL,0
Harvey,LA,0
Harvey,ND,948.4
Harveys Lake,PA,450.0
Harveysburg,OH,551.5
Harveyville,KS,1800.0
Harviell,MO,0
Harwich,MA,586.0
Harwich Port,MA,625.0
Harwick,PA,0
Harwinton,CT,181.0
Harwood Heights,IL,0
Harwood,MD,None
Harwood,MO,427.3
Harwood,ND,569.8
Harwood,TX,0
Hasbrouck Heights,NJ,7865.4
Haskell,NJ,None
Haskell,OK,812.1
Haskell,TX,977.0
Haskins,OH,720.0
Haslet,TX,190.0
Haslett,MI,1354.8
Hassell,NC,266.2
Hastings,FL,744.3
Hastings,IA,370.7
Hastings,MI,1413.5
Hastings,MN,2165.2
Hastings,NE,1800.0
Hastings,NY,None
Hastings,OK,310.0
Hastings on Hudson,NY,2700.0
Hastings,PA,2304.0
Hasty,AR,0
Hasty,CO,409.0
Haswell,CO,105.0
Hat Creek,CA,6.2
Hatboro,PA,0
Hatch,NM,540.2
Hatch,UT,471.7
Hatchechubbee,AL,0
Hatfield,AR,287.1
Hatfield,MA,202.8
Hatfield,MN,19.6
Hatfield,MO,0
Hatfield,PA,0
Hathaway,MT,0
Hathorne,MA,0
Hatley,WI,546.7
Hatteras,NC,320.0
Hattiesburg,MS,909.0
Hattieville,AR,0
Hatton,ND,1273.8
Hatton,WA,273.0
Haubstadt,IN,2252.9
Haugan,MT,0
Haugen,WI,562.7
Haughton,LA,0
Hauppauge,NY,1900.0
Hauula,HI,2100.0
Havana,AR,784.0
Havana,FL,901.6
Havana,IL,0
Havana,KS,800.0
Havana,ND,186.8
Havelock,IA,242.1
Havelock,NC,1231.0
Haven,KS,2000.0
Havensville,KS,890.0
Haverford,PA,0
Haverhill,IA,1330.8
Haverhill,MA,1700.0
Haverhill,NH,90.0
Haverhill,OH,0
Haverstraw,NY,1300.0
Havertown,PA,0
Haviland,KS,1600.0
Haviland,OH,551.3
Havre de Grace,MD,909.2
Havre,MT,2838.4
Haw River,NC,821.0
Hawaiian Gardens,CA,15000.0
Hawarden,IA,881.0
Hawesville,KY,747.3
Hawi,HI,900.8
Hawk Point,MO,1808.1
Hawk Springs,WY,26.0
Hawkeye,IA,670.1
Hawkins,TX,560.0
Hawkins,WI,138.0
Hawkinsville,GA,728.9
Hawks,MI,0
Hawley,MN,817.0
Hawley,PA,None
Hawley,TX,219.7
Haworth,NJ,1739.2
Haworth,OK,216.6
Hawthorn,PA,482.0
Hawthorne,CA,14000.0
Hawthorne,FL,296.0
Hawthorne,NJ,5635.3
Hawthorne,NV,2234.9
Hawthorne,NY,4242.0
Haxtun,CO,960.0
Hay Springs,NE,1500.0
Hay,WA,0
Hayden,AL,397.0
Hayden,AZ,648.5
Hayden,CO,653.6
Hayden,ID,1384.8
Haydenville,MA,0
Haydenville,OH,0
Hayes Center,NE,792.6
Hayes,LA,0
Hayes,SD,None
Hayes,VA,None
Hayesville,IA,200.0
Hayesville,NC,668.2
Hayesville,OH,605.4
Hayfield,MN,1055.1
Hayfork,CA,33.0
Haymarket,VA,3170.8
Haynes,AR,535.0
Haynesville,LA,0
Hayneville,AL,619.5
Hays,KS,2600.0
Hays,MT,31.0
Hays,NC,283.1
Haysi,VA,140.0
Haysville,KS,2300.0
Hayti,MO,1277.8
Hayti,SD,1229.0
Hayward,CA,3296.0
Hayward,MN,396.8
Hayward,WI,740.6
Haywood,VA,0
Hazard,KY,637.9
Hazard,NE,269.2
Hazel Crest,IL,4159.3
Hazel Green,AL,363.0
Hazel Green,KY,0
Hazel Green,WI,966.2
Hazel,KY,1105.0
Hazel Park,MI,5823.4
Hazel,SD,379.2
Hazelhurst,WI,40.6
Hazelton,ID,2035.1
Hazelton,KS,160.0
Hazelton,ND,652.8
Hazelwood,MO,1604.4
Hazen,AR,442.4
Hazen,ND,1898.4
Hazlehurst,GA,805.7
Hazlehurst,MS,916.0
Hazlet,NJ,3659.4
Hazleton,IA,1097.3
Hazleton,IN,797.0
Hazleton,PA,None
Headland,AL,220.2
Headrick,OK,614.8
Healdsburg,CA,2500.0
Healdton,OK,197.0
Healy,AK,2.0
Healy,KS,None
Hearne,TX,1100.0
Heart Butte,MT,154.9
Heartwell,NE,1014.3
Heaters,WV,None
Heath,MA,28.0
Heath,OH,944.1
Heath Springs,SC,667.1
Heathsville,VA,None
Heavener,OK,696.7
Hebbronville,TX,763.4
Heber,AZ,411.2
Heber,CA,2900.0
Heber City,UT,2113.5
Heber Springs,AR,854.0
Heber,UT,2113.5
Hebo,OR,141.8
Hebron,CT,249.0
Hebron,IL,0
Hebron,IN,1880.8
Hebron,KY,924.0
Hebron,MD,846.9
Hebron,ME,63.2
Hebron,ND,501.3
Hebron,NE,1119.9
Hebron,NH,37.0
Hebron,OH,760.9
Hecker,IL,0
Hecla,SD,667.6
Hector,AR,220.0
Hector,MN,737.8
Hector,NY,47.4
Hedgesville,WV,2446.2
Hedley,TX,460.0
Hedrick,IA,499.3
Heflin,AL,216.9
Heflin,LA,0
Hegins,PA,0
Heidelberg,MS,164.3
Heidrick,KY,0
Heilwood,PA,180.0
Heiskell,TN,0
Heislerville,NJ,0
Helen,GA,204.8
Helen,WV,920.0
Helena,AL,602.1
Helena,AR,1128.7
Helena,GA,1098.6
Helena,MO,0
Helena,MT,1724.2
Helena,OH,746.7
Helena,OK,3807.0
Helendale,CA,0
Helenville,WI,500.0
Helenwood,TN,140.0
Helix,OR,1415.4
Hellertown,PA,4500.0
Hellier,KY,0
Helm,CA,None
Helmetta,NJ,2562.9
Helmville,MT,0
Helotes,TX,1117.0
Helper,UT,1222.8
Helton,KY,0
Heltonville,IN,0
Helvetia,WV,33.0
Hematite,MO,0
Hemet,CA,2800.0
Hemingford,NE,1180.9
Hemingway,SC,653.2
Hemlock,MI,624.1
Hemlock,NY,None
Hemphill,TX,465.3
Hemphill,WV,None
Hempstead,NY,4000.0
Hempstead,TX,364.4
Henagar,AL,105.0
Henderson,AR,0
Henderson,CO,0
Henderson Harbor,NY,0
Henderson,IA,881.0
Henderson,IL,0
Henderson,KY,None
Henderson,MD,1123.1
Henderson,MI,0
Henderson,MN,835.8
Henderson,NC,1851.5
Henderson,NE,1769.6
Henderson,NV,2514.0
Henderson,NY,33.0
Henderson,TN,805.0
Henderson,TX,947.6
Henderson,WV,645.2
Hendersonville,NC,2200.0
Hendersonville,TN,1637.6
Hendley,NE,114.3
Hendricks,MN,742.7
Hendricks,WV,800.0
Hendrix,OK,650.2
Hendrum,MN,930.3
Henefer,UT,797.5
Henlawson,WV,0
Henley,MO,0
Hennepin,IL,135.4
Hennepin,OK,0
Hennessey,OK,552.7
Henniker,NH,110.0
Henning,IL,61.0
Henning,MN,240.1
Henning,TN,752.3
Henrico,NC,0
Henrietta,MO,615.0
Henrietta,NC,0
Henrietta,NY,0
Henrietta,TX,619.0
Henriette,MN,244.8
Henrieville,UT,941.9
Henry,IL,0
Henry,KY,0
Henry,MD,0
Henry,MS,0
Henry,ND,0
Henry,NE,365.5
Henry,SD,184.1
Henry,TN,434.2
Henry,VA,0
Henryetta,OK,1009.8
Henryville,IN,536.0
Henryville,PA,0
Hensel,ND,0
Hensley,AR,150.0
Hensonville,NY,0
Hephzibah,GA,210.0
Hepler,KS,170.0
Heppner,OR,1049.6
Hepzibah,WV,0
Herald,CA,0
Herbster,WI,0
Herculaneum,MO,854.2
Hercules,CA,1300.0
Hereford,AZ,0
Hereford,OR,0
Hereford,PA,0
Hereford,TX,2592.0
Herington,KS,500.0
Herkimer,NY,None
Herlong,CA,None
Herman,MN,408.4
Herman,NE,1914.3
Herman,PA,0
Hermann,MO,960.9
Hermansville,MI,11.5
Hermanville,MS,0
Herminie,PA,0
Hermiston,OR,2144.0
Hermitage,AR,754.6
Hermitage,MO,373.6
Hermitage,PA,550.0
Hermitage,TN,0
Hermleigh,TX,43.4
Hermon,NY,0
Hermosa Beach,CA,14000.0
Hermosa,SD,829.2
Hernandez,NM,0
Hernando,FL,286.0
Hernando,MS,548.0
Herndon,KS,500.0
Herndon,KY,0
Herndon,PA,477.6
Herndon,VA,None
Hernshaw,WV,0
Herod,IL,0
Heron Lake,MN,545.3
Heron,MT,43.9
Herreid,SD,315.1
Herrick,IL,0
Herrick,SD,201.9
Herriman,UT,1200.0
Herrin,IL,0
Herron,MI,0
Herscher,IL,0
Hersey,MI,318.2
Hershey,NE,1090.2
Hershey,PA,993.0
Hertel,WI,0
Hertford,NC,768.5
Herty,TX,0
Hesperia,CA,1200.0
Hesperia,MI,1207.6
Hesperus,CO,None
Hessel,MI,27.8
Hessmer,LA,0
Hesston,KS,950.0
Hesston,PA,0
Hestand,KY,0
Hester,LA,0
Heth,AR,0
Hetland,SD,418.2
Hettick,IL,0
Hettinger,ND,1442.4
Heuvelton,NY,0
Hewett,WV,0
Hewitt,MN,129.8
Hewitt,NJ,0
Hewitt,TX,1608.0
Hewitt,WI,0
Hewlett,NY,7600.0
Hext,TX,None
Heyburn,ID,1144.1
Heyworth,IL,0
Hi Hat,KY,None
Hialeah,FL,11000.0
Hiawassee,GA,367.3
Hiawatha,IA,1660.5
Hiawatha,KS,1200.0
Hibbing,MN,90.0
Hibbs,PA,0
Hibernia,NJ,0
Hickman,CA,590.0
Hickman,KY,665.3
Hickman,NE,2301.4
Hickman,TN,0
Hickory Corners,MI,155.0
Hickory Flat,MS,628.0
Hickory Grove,SC,261.0
Hickory Hills,IL,4964.3
Hickory,KY,None
Hickory,MS,535.9
Hickory,NC,1347.0
Hickory,PA,96.0
Hickory Ridge,AR,415.0
Hickory Valley,TN,330.0
Hicksville,NY,None
Hicksville,OH,1346.2
Hico,TX,911.4
Hico,WV,0
Hidalgo,IL,0
Hidalgo,TX,1682.2
Hidden Valley Lake,CA,560.0
Hidden Valley,PA,0
Hiddenite,NC,337.0
Higbee,MO,1320.9
Higden,AR,250.0
Higdon,AL,0
Higganum,CT,0
Higgins Lake,MI,None
Higgins,TX,388.7
Higginson,AR,776.2
Higginsport,OH,1004.0
Higginsville,MO,1262.4
High Bridge,NJ,1526.9
High Bridge,WI,15.0
High Falls,NY,None
High Hill,MO,423.9
High Point,NC,2019.0
High Ridge,MO,1149.5
High Rolls Mountain Park,NM,0
High Shoals,NC,268.0
High Springs,FL,244.0
Highgate Center,VT,0
Highland,CA,2800.0
Highland Falls,NY,None
Highland Home,AL,0
Highland,IL,0
Highland,IN,0
Highland,KS,1909.4
Highland Lake,NJ,972.8
Highland Lake,NY,0
Highland Lakes,NJ,972.8
Highland,MD,165.9
Highland,MI,0
Highland Mills,NY,2007.5
Highland,NY,0
Highland,OH,1494.1
Highland Park,IL,0
Highland Park,MI,3965.0
Highland Park,NJ,7728.1
Highland Springs,VA,1900.0
Highland,WI,751.8
Highlands,NC,150.0
Highlands,NJ,6522.8
Highlands,TX,1200.0
Highlandville,MO,181.5
Highmore,SD,420.6
Highmount,NY,0
Highspire,PA,3338.0
Hightstown,NJ,4536.0
Highwood,IL,0
Highwood,MT,39.0
Higley,AZ,0
Hiko,NV,0
Hiland,WY,0
Hilbert,WI,786.1
Hildale,UT,1000.0
Hildebran,NC,704.0
Hildreth,NE,663.2
Hilger,MT,0
Hilham,TN,0
Hill AFB,UT,0
Hill City,KS,1500.0
Hill City,MN,494.5
Hill City,SD,752.4
Hill,NH,40.0
Hillburn,NY,430.0
Hiller,PA,0
Hilliard,FL,491.3
Hilliard,OH,2159.1
Hilliards,PA,0
Hillister,TX,0
Hillman,MI,424.8
Hillman,MN,69.1
Hillpoint,WI,0
Hillrose,CO,1320.0
Hills,IA,1115.9
Hills,MN,1294.3
Hillsboro,AL,320.0
Hillsboro,GA,0
Hillsboro,IA,352.9
Hillsboro,IL,0
Hillsboro,IN,1735.5
Hillsboro,KS,1200.0
Hillsboro,KY,0
Hillsboro,MD,1073.3
Hillsboro,MO,772.9
Hillsboro,ND,1470.6
Hillsboro,NH,0
Hillsboro,NM,58.0
Hillsboro,OH,1216.4
Hillsboro,OR,3833.1
Hillsboro,TN,0
Hillsboro,TX,901.0
Hillsboro,WI,1034.3
Hillsboro,WV,722.2
Hillsborough,NC,1323.3
Hillsborough,NJ,702.3
Hillsdale,IL,0
Hillsdale,IN,None
Hillsdale,MI,1402.9
Hillsdale,NJ,3464.8
Hillsdale,NY,40.0
Hillsdale,OK,302.5
Hillsdale,PA,0
Hillsdale,WY,0
Hillsgrove,PA,0
Hillside,CO,0
Hillside,IL,0
Hillside,NJ,7784.0
Hillsville,PA,0
Hillsville,VA,302.0
Hilltop,WV,0
Hilltown,PA,0
Hillview,IL,0
Hilmar,CA,None
Hilo,HI,796.7
Hilton Head Island,SC,897.0
Hilton,NY,0
Hiltons,VA,0
Himrod,NY,0
Hinckley,IL,0
Hinckley,ME,0
Hinckley,MN,476.2
Hinckley,NY,0
Hinckley,OH,252.7
Hinckley,UT,139.2
Hindman,KY,230.0
Hindsboro,IL,0
Hindsville,AR,250.0
Hine,MO,0
Hines,IL,0
Hines,MN,0
Hines,OR,751.4
Hinesburg,VT,111.0
Hineston,LA,0
Hinesville,GA,1864.5
Hingham,MA,998.0
Hingham,MT,694.1
Hingham,WI,0
Hinkle,KY,0
Hinkley,CA,None
Hinsdale,IL,3655.7
Hinsdale,MA,98.0
Hinsdale,MT,0
Hinsdale,NH,180.0
Hinsdale,NY,56.0
Hinton,IA,1344.9
Hinton,OK,1018.0
Hinton,VA,0
Hinton,WV,1205.4
Hiram,GA,453.7
Hiram,ME,43.1
Hiram,OH,1511.8
Hitchcock,OK,808.0
Hitchcock,SD,337.0
Hitchcock,TX,76.0
Hitchins,KY,0
Hitchita,OK,88.0
Hitterdal,MN,233.7
Hiwasse,AR,100.0
Hiwassee,VA,0
Hixson,TN,None
Hixton,WI,397.2
Hoagland,IN,0
Hobart,IN,1103.6
Hobart,NY,886.0
Hobart,OK,1200.0
Hobart,WA,335.0
Hobbs,IN,0
Hobbs,NM,1424.4
Hobbsville,NC,0
Hobe Sound,FL,2082.8
Hobgood,NC,392.4
Hoboken,GA,154.0
Hoboken,NJ,39212.0
Hobson,MT,895.8
Hobson,TX,0
Hobucken,NC,0
Hockessin,DE,1352.7
Hockley,TX,0
Hode,KY,None
Hodge,LA,0
Hodgen,OK,None
Hodgenville,KY,1885.9
Hodges,AL,70.0
Hodges,SC,201.8
Hoffman Estates,IL,2495.0
Hoffman,IL,0
Hoffman,MN,329.0
Hoffman,NC,181.6
Hoffmeister,NY,0
Hogansburg,NY,0
Hogansville,GA,420.3
Hogeland,MT,0
Hohenwald,TN,861.4
Hoisington,KS,2400.0
Hokah,MN,794.5
Holabird,SD,None
Holbrook,AZ,328.12
Holbrook,ID,0
Holbrook,MA,1500.0
Holbrook,NE,1293.8
Holbrook,NY,0
Holbrook,PA,0
Holcomb,IL,0
Holcomb,KS,1600.0
Holcomb,MO,1094.8
Holcomb,MS,None
Holcombe,WI,280.0
Holden,LA,0
Holden,MA,480.0
Holden,ME,98.2
Holden,MO,934.4
Holden,UT,728.7
Holden,WV,240.0
Holdenville,OK,975.9
Holder,FL,0
Holderness,NH,59.0
Holdingford,MN,832.9
Holdrege,NE,1423.6
Holgate,OH,964.3
Holiday,FL,None
Holladay,TN,0
Holland,IA,1128.0
Holland,IN,1956.3
Holland,KY,0
Holland,MA,194.2
Holland,MI,1992.2
Holland,MN,201.1
Holland,MO,1347.1
Holland,NY,0
Holland,OH,1781.8
Holland Patent,NY,None
Holland,TX,637.0
Hollandale,MN,688.6
Hollandale,MS,1536.3
Hollandale,WI,417.4
Hollansburg,OH,1891.7
Hollenberg,KS,260.0
Holley,NY,None
Holliday,MO,526.9
Holliday,TX,730.0
Hollidaysburg,PA,2413.0
Hollins,AL,0
Hollis Center,ME,0
Hollis,NH,240.0
Hollis,NY,None
Hollis,OK,1589.8
Hollister,CA,4800.0
Hollister,FL,0
Hollister,MO,662.6
Hollister,NC,None
Hollister,OK,200.0
Holliston,MA,710.0
Hollow Rock,TN,400.0
Holloway,MN,66.2
Holloway,OH,355.8
Hollowville,NY,0
Hollsopple,PA,623.1
Holly Bluff,MS,0
Holly,CO,1310.0
Holly Grove,AR,1031.4
Holly Hill,SC,949.0
Holly,MI,2205.1
Holly Pond,AL,180.0
Holly Ridge,NC,604.9
Holly Springs,MS,626.3
Holly Springs,NC,1600.0
Hollytree,AL,0
Hollywood,AL,106.7
Hollywood,FL,5156.3
Hollywood,MD,0
Hollywood,SC,204.0
Holman,NM,0
Holmdel,NJ,361.9
Holmen,WI,1731.7
Holmes Mill,KY,None
Holmes,NY,0
Holmes,PA,0
Holmesville,OH,1617.4
Holstein,IA,936.9
Holstein,NE,930.4
Holt,CA,0
Holt,FL,0
Holt,MI,2623.2
Holt,MO,993.3
Holton,IN,265.2
Holton,KS,1200.0
Holton,MI,70.4
Holts Summit,MO,943.9
Holtsville,NY,0
Holtville,CA,5200.0
Holtwood,PA,None
Holualoa,HI,561.7
Holy Cross,AK,7.3
Holy Cross,IA,1100.0
Holyoke,CO,1200.0
Holyoke,MA,1872.3
Holyoke,MN,0
Holyrood,KS,1000.0
Home,KS,None
Home,PA,None
Homedale,ID,1791.2
Homeland,CA,1400.0
Homeland,FL,None
Homer,AK,190.0
Homer City,PA,0
Homer,GA,118.0
Homer Glen,IL,0
Homer,IL,0
Homer,IN,0
Homer,LA,0
Homer,MI,1191.4
Homer,NE,1483.8
Homer,NY,128.0
Homer,OH,0
Homerville,GA,704.0
Homerville,OH,0
Homestead,FL,3996.9
Homestead,IA,None
Homestead,MT,0
Homestead,PA,0
Hometown,IL,9060.4
Hometown,WV,830.0
Homewood,CA,None
Homewood,IL,0
Homeworth,OH,388.0
Hominy,OK,1305.0
Homosassa,FL,332.0
Honaker,VA,None
Honaunau,HI,0
Hondo,NM,0
Hondo,TX,823.8
Honea Path,SC,994.0
Honeoye Falls,NY,0
Honeoye,NY,628.7
Honesdale,PA,1114.0
Honey Brook,PA,0
Honey Creek,IA,0
Honey Grove,TX,661.5
Honeydew,CA,0
Honeyville,UT,120.0
Honokaa,HI,1736.9
Honolulu,HI,6458.0
Honomu,HI,1018.0
Honor,MI,607.4
Honoraville,AL,0
Hood,CA,860.0
Hood River,OR,2810.6
Hood,VA,0
Hoodsport,WA,0
Hooker,OK,2100.0
Hookerton,NC,1446.1
Hooks,TX,1444.5
Hooksett,NH,369.0
Hookstown,PA,1086.0
Hoolehua,HI,None
Hoonah,AK,130.2
Hoopa,CA,None
Hooper Bay,AK,116.8
Hooper,CO,409.0
Hooper,NE,1276.9
Hooper,UT,340.2
Hooper,WA,0
Hoopeston,IL,560.0
Hoople,ND,672.2
Hooppole,IL,0
Hoosick Falls,NY,0
Hoosick,NY,110.0
Hooven,OH,200.0
Hooversville,PA,1186.2
Hop Bottom,PA,561.7
Hopatcong,NJ,1395.5
Hope,AK,4.0
Hope,AR,None
Hope Hull,AL,None
Hope,ID,183.0
Hope,IN,2212.6
Hope,KS,940.0
Hope,KY,None
Hope,ME,69.9
Hope,MI,0
Hope Mills,NC,2487.9
Hope,ND,416.1
Hope,NJ,104.8
Hope,NM,86.0
Hope,RI,0
Hope Valley,RI,499.0
Hopedale,IL,0
Hopedale,MA,1100.0
Hopedale,OH,848.2
Hopeton,OK,0
Hopewell Junction,NY,794.0
Hopewell,NJ,2735.2
Hopewell,OH,0
Hopewell,PA,0
Hopewell,VA,2193.0
Hopkins,MI,1270.8
Hopkins,MN,4311.5
Hopkins,MO,738.9
Hopkins,SC,170.0
Hopkinsville,KY,None
Hopkinton,IA,1000.0
Hopkinton,MA,530.0
Hopkinton,RI,185.67
Hopland,CA,210.0
Hopwood,PA,0
Hoquiam,WA,967.4
Horace,ND,225.6
Horatio,AR,553.9
Horatio,SC,None
Hordville,NE,533.3
Horicon,WI,1138.6
Horn Lake,MS,1627.0
Hornbeak,TN,697.0
Hornbeck,LA,0
Hornbrook,CA,210.0
Hornell,NY,3309.0
Horner,WV,0
Hornersville,MO,0
Hornick,IA,900.0
Hornitos,CA,0
Hornsby,TN,230.0
Horntown,VA,0
Horse Branch,KY,0
Horse Cave,KY,758.0
Horse Shoe,NC,0
Horseheads,NY,547.0
Horseshoe Beach,FL,375.0
Horseshoe Bend,AR,150.0
Horseshoe Bend,ID,654.6
Horsham,PA,0
Hortense,GA,None
Horton,AL,0
Horton,KS,990.0
Horton,MI,0
Hortonville,NY,0
Hortonville,WI,781.3
Hoschton,GA,445.8
Hosford,FL,0
Hoskins,NE,919.4
Hoskinston,KY,0
Hosmer,SD,210.1
Hospers,IA,1454.2
Hosston,LA,0
Hostetter,PA,0
Hot Springs,AR,1083.3
Hot Springs,MT,1431.6
Hot Springs National Park,AR,0
Hot Springs,NC,205.1
Hot Springs,SD,1028.0
Hot Springs,VA,None
Hot Springs Village,AR,230.0
Hot Sulphur Springs,CO,828.8
Hotchkiss,CO,1038.0
Hotevilla,AZ,0
Houck,AZ,24.0
Houghton,IA,471.0
Houghton Lake,MI,633.6
Houghton,MI,1732.1
Houghton,NY,683.0
Houghton,SD,None
Houlka,MS,0
Houlton,ME,166.8
Houlton,WI,0
Houma,LA,0
Housatonic,MA,1252.0
House,NM,78.3
House Springs,MO,0
Houston,AK,81.0
Houston,AL,0
Houston,AR,159.0
Houston,DE,1144.4
Houston,MN,1052.7
Houston,MO,571.7
Houston,MS,491.0
Houston,OH,0
Houston,PA,2600.0
Houston,TX,3662.0
Houstonia,MO,1100.0
Houtzdale,PA,2082.0
Hoven,SD,1309.7
Hovland,MN,None
Howard City,MI,714.6
Howard,CO,43.0
Howard,GA,0
Howard,KS,980.0
Howard Lake,MN,1108.5
Howard,OH,0
Howard,PA,2083.1
Howard,SD,903.2
Howardsville,VA,0
Howe,ID,0
Howe,IN,None
Howe,OK,None
Howe,TX,641.2
Howell,MI,1997.7
Howell,NJ,843.4
Howell,UT,6.2
Howells,NE,970.0
Howells,NY,0
Howes Cave,NY,0
Howes,SD,None
Howey in the Hills,FL,500.0
Howland,ME,35.5
Hoxie,AR,704.3
Hoxie,KS,1400.0
Hoyleton,IL,0
Hoyt,KS,1300.0
Hoyt Lakes,MN,35.7
Hoytville,OH,409.5
Huachuca City,AZ,659.0
Hubbard,IA,459.2
Hubbard Lake,MI,0
Hubbard,NE,1388.2
Hubbard,OH,2019.0
Hubbard,OR,4469.0
Hubbard,TX,800.8
Hubbardston,MA,100.0
Hubbardston,MI,256.5
Hubbardsville,NY,0
Hubbell,MI,592.2
Hubbell,NE,200.0
Hubert,NC,0
